AFFGEOID,ALAND,AWATER,Acres,GEOID,LSAD,NAME,NAMELSAD,PLACEFP,PLACENS,STATEFP,STATE_NAME,STUSPS,majority
1600000US4567255,10452277,127208,2604.26093213,4567255,43,Snelling,Snelling town,67255,02407361,45,South Carolina,SC,3.0
1600000US4566400,8671049,0,2129.36384492,4566400,43,Silverstreet,Silverstreet town,66400,02407343,45,South Carolina,SC,3.0
1600000US1229275,19113699,680807,4910.01068516,1229275,25,Hawthorne,Hawthorne city,29275,02404666,12,Florida,FL,4.0
1600000US1330088,12343158,3485,3037.79316801,1330088,25,Flemington,Flemington city,30088,02403617,13,Georgia,GA,4.0
1600000US3760800,23361629,162891,5815.33156272,3760800,43,Shallotte,Shallotte town,60800,02407319,37,North Carolina,NC,3.0
1600000US1380256,9946991,1914,2464.22843603,1380256,25,Walthourville,Walthourville city,80256,02405668,13,Georgia,GA,4.0
1600000US0419145,48676296,0,12027.0478754,0419145,43,Dewey-Humboldt,Dewey-Humboldt town,19145,02412424,04,Arizona,AZ,3.0
1600000US3516280,4237355,3669,1069.79530654,3516280,47,Cloudcroft,Cloudcroft village,16280,02413541,35,New Mexico,NM,4.0
1600000US1335800,2090551,0,517.043863075,1335800,25,Gumbranch,Gumbranch city,35800,02403773,13,Georgia,GA,4.0
1600000US3701760,23483973,42656,5800.85672779,3701760,43,Archer Lodge,Archer Lodge town,01760,02612171,37,North Carolina,NC,3.0
1600000US2851720,18525651,40511,4583.25681532,2851720,25,Newton,Newton city,51720,02404376,28,Mississippi,MS,3.0
1600000US0117368,15103140,292389,3801.3233808,0117368,25,Cordova,Cordova city,17368,02404130,01,Alabama,AL,3.0
1600000US1326156,1088849471,809587,269438.768329,1326156,CG,Echols County,Echols County consolidated government,26156,02784075,13,Georgia,GA,3.0
1600000US0602112,9407811,12740,2335.94746903,0602112,25,Angels,Angels city,02112,02409709,06,California,CA,5.0
1600000US4908020,9440130,0,2326.38972205,4908020,43,Brian Head,Brian Head town,08020,02411724,49,Utah,UT,3.0
1600000US0655296,21184711,280522,5296.8963249,0655296,57,Palo Cedro,Palo Cedro CDP,55296,02409021,06,California,CA,3.0
1600000US0680763,6101298,7243,1506.02476876,0680763,57,Tuolumne City,Tuolumne City CDP,80763,02409362,06,California,CA,5.0
1600000US0630282,28267176,44673,6996.81050928,0630282,57,Golden Hills,Golden Hills CDP,30282,02408306,06,California,CA,5.0
1600000US1332528,391703076,24158295,102841.849809,1332528,UG,Georgetown-Quitman County,Georgetown-Quitman County unified government,32528,02424940,13,Georgia,GA,3.0
1600000US3208500,137332501,0,33922.1086685,3208500,25,Caliente,Caliente city,08500,02409959,32,Nevada,NV,3.0
1600000US4924080,3836150,0,950.842596721,4924080,25,Eureka,Eureka city,24080,02410465,49,Utah,UT,5.0
1600000US1380480,3887284,89329,972.728725977,1380480,25,Warm Springs,Warm Springs city,80480,02405672,13,Georgia,GA,3.0
1600000US0137465,10036029,90324,2509.07945402,0137465,25,Indian Springs Village,Indian Springs Village city,37465,02404759,01,Alabama,AL,3.0
1600000US0180928,12427397,63435,3097.46940433,0180928,43,West Blocton,West Blocton town,80928,02406861,01,Alabama,AL,3.0
1600000US1352668,2339458,9363,572.708652474,1352668,43,Moreland,Moreland town,52668,02406192,13,Georgia,GA,3.0
1600000US3764180,61216595,562484,15302.1423858,3764180,43,Spring Lake,Spring Lake town,64180,02407386,37,North Carolina,NC,4.0
1600000US4925070,1022038,0,232.722101541,4925070,43,Fayette,Fayette town,25070,02412624,49,Utah,UT,3.0
1600000US4176250,1658349,20553,411.959653166,4176250,25,Unity,Unity city,76250,02412133,41,Oregon,OR,3.0
1600000US1365856,3856802,43440,949.409462453,1365856,25,Roberta,Roberta city,65856,02404631,13,Georgia,GA,3.0
1600000US4839868,10303394,20173,2540.02830591,4839868,25,Kountze,Kountze city,39868,02411558,48,Texas,TX,3.0
1600000US4925510,18043153,0,4467.43752747,4925510,25,Fillmore,Fillmore city,25510,02410505,49,Utah,UT,3.0
1600000US2842800,20134120,771772,5164.52734659,2842800,57,Lyman,Lyman CDP,42800,02403249,28,Mississippi,MS,4.0
1600000US2860720,13408791,1882051,3768.76719219,2860720,25,Quitman,Quitman city,60720,02404584,28,Mississippi,MS,3.0
1600000US4880728,5406951,35776,1344.18207778,4880728,25,Zavalla,Zavalla city,80728,02412330,48,Texas,TX,3.0
1600000US0608680,12772523,0,3145.50662556,0608680,57,Buckhorn,Buckhorn CDP,08680,02586444,06,California,CA,4.0
1600000US4072100,32823096,271769,8168.44248293,4072100,25,Tahlequah,Tahlequah city,72100,02412028,40,Oklahoma,OK,3.0
1600000US0624008,27111305,9982,6711.35735862,0624008,57,Fieldbrook,Fieldbrook CDP,24008,02611430,06,California,CA,4.0
1600000US0482156,243369079,26930,60111.9544169,0482156,57,Whetstone,Whetstone CDP,82156,02409579,04,Arizona,AZ,3.0
1600000US0614302,12897761,22376,3196.17944732,0614302,57,Cobb,Cobb CDP,14302,02407643,06,California,CA,4.0
1600000US0686380,4279720,0,1057.34794712,0686380,57,Woodlands,Woodlands CDP,86380,02583186,06,California,CA,3.0
1600000US0612412,21012392,0,5207.05581576,0612412,57,Centerville,Centerville CDP,12412,02582972,06,California,CA,3.0
1600000US0630900,61850758,119779,15325.2877467,0630900,57,Greeley Hill,Greeley Hill CDP,30900,02583028,06,California,CA,4.0
1600000US0645006,15609041,0,3859.24731672,0645006,57,McSwain,McSwain CDP,45006,02583069,06,California,CA,3.0
1600000US3474930,7098275,1093462,2041.26802468,3474930,57,Upper Greenwood Lake,Upper Greenwood Lake CDP,74930,02806211,34,New Jersey,NJ,4.0
1600000US0631372,24795516,15061,6158.77393478,0631372,57,Groveland,Groveland CDP,31372,02628856,06,California,CA,4.0
1600000US0619416,20051346,187248,4995.10304901,0619416,57,Dobbins,Dobbins CDP,19416,02582996,06,California,CA,4.0
1600000US0612818,4533846,442052,1230.66259176,0612818,57,Cherokee,Cherokee CDP,12818,02612476,06,California,CA,4.0
1600000US4049825,2419555,3768,600.665399735,4049825,57,Mulberry,Mulberry CDP,49825,02584385,40,Oklahoma,OK,3.0
1600000US4984950,8183771,0,2027.92597857,4984950,57,Wolf Creek,Wolf Creek CDP,84950,02584783,49,Utah,UT,5.0
1600000US1240750,4558065,353845,1220.26409516,1240750,57,Lisbon,Lisbon CDP,40750,02403236,12,Florida,FL,4.0
1600000US4753400,4571048,0,1123.84617095,4753400,57,Nixon,Nixon CDP,53400,02813085,47,Tennessee,TN,3.0
1600000US3770540,46740928,322425,11670.0395342,3770540,43,Wake Forest,Wake Forest town,70540,02406816,37,North Carolina,NC,3.0
1600000US0469480,93612170,23698,23161.3158796,0469480,43,Star Valley,Star Valley town,69480,02413328,04,Arizona,AZ,5.0
1600000US2245530,14780897,482697,3772.30975772,2245530,57,Longville,Longville CDP,45530,02586694,22,Louisiana,LA,3.0
1600000US0681890,10344077,0,2552.03818426,0681890,57,Valley Springs,Valley Springs CDP,81890,02409398,06,California,CA,5.0
1600000US2848560,10802958,239123,2739.67434527,2848560,43,Monticello,Monticello town,48560,02406181,28,Mississippi,MS,4.0
1600000US3671718,12633199,76904,3150.30738519,3671718,57,Stottville,Stottville CDP,71718,02390362,36,New York,NY,3.0
1600000US4879204,11314114,882548,3011.73388992,4879204,57,Wildwood,Wildwood CDP,79204,02587005,48,Texas,TX,3.0
1600000US1224825,49063995,150880,12132.2724371,1224825,25,Freeport,Freeport city,24825,02403663,12,Florida,FL,3.0
1600000US3544595,2611690,5857,646.060055172,3544595,57,Lower Frisco,Lower Frisco CDP,44595,02584146,35,New Mexico,NM,3.0
1600000US4505410,8939064,15361,2211.24014595,4505410,57,Belvedere,Belvedere CDP,05410,02402681,45,South Carolina,SC,4.0
1600000US4822192,6332307,0,1568.82136229,4822192,25,Easton,Easton city,22192,02410393,48,Texas,TX,4.0
1600000US2517370,10983983,294036,2785.94892144,2517370,57,Dover,Dover CDP,17370,02378007,25,Massachusetts,MA,3.0
1600000US3523497,25725419,0,6343.85703518,3523497,57,El Morro Valley,El Morro Valley CDP,23497,02813404,35,New Mexico,NM,3.0
1600000US3701340,50498677,154214,12519.3771658,3701340,57,Anderson Creek,Anderson Creek CDP,01340,02805281,37,North Carolina,NC,4.0
1600000US4717520,3920670,0,964.493918832,4717520,57,Counce,Counce CDP,17520,02813088,47,Tennessee,TN,3.0
1600000US3661797,3210359,0,799.740429647,3661797,57,Rifton,Rifton CDP,61797,02389751,36,New York,NY,3.0
1600000US0657204,26200979,107370,6516.72883998,0657204,57,Pine Hills,Pine Hills CDP,57204,02409067,06,California,CA,3.0
1600000US0652624,17538033,0,4327.77372398,0652624,57,Nuevo,Nuevo CDP,52624,02408960,06,California,CA,4.0
1600000US5571950,4730807,5746,1162.54343974,5571950,57,Sayner,Sayner CDP,71950,02586551,55,Wisconsin,WI,3.0
1600000US1315585,19217251,0,4751.87036335,1315585,57,Chattanooga Valley,Chattanooga Valley CDP,15585,02402766,13,Georgia,GA,4.0
1600000US3227900,9819912,563460,2564.86030782,3227900,57,Glenbrook,Glenbrook CDP,27900,02583927,32,Nevada,NV,4.0
1600000US3541340,15178271,26082,3756.47104915,3541340,57,Little Walnut Village,Little Walnut Village CDP,41340,02806704,35,New Mexico,NM,3.0
1600000US3511310,10717868,2973,2645.04579333,3511310,57,Cañones,Cañones CDP,11310,02584065,35,New Mexico,NM,4.0
1600000US0680784,1367277,0,333.446898305,0680784,57,Tupman,Tupman CDP,80784,02409363,06,California,CA,3.0
1600000US3655673,1979197,0,487.398649329,3655673,47,Otisville,Otisville village,55673,02391043,36,New York,NY,3.0
1600000US1338866,2492076,56741,624.44454512,1338866,57,Hilltop,Hilltop CDP,38866,02402591,13,Georgia,GA,4.0
1600000US2272975,8881398,0,2188.23784123,2272975,57,Starks,Starks CDP,72975,02586712,22,Louisiana,LA,3.0
1600000US1309152,4861388,113022,1226.63584231,1309152,57,Bolingbroke,Bolingbroke CDP,09152,02812694,13,Georgia,GA,4.0
1600000US3057475,1936146,70,479.671820412,3057475,57,Piltzville,Piltzville CDP,57475,02583832,30,Montana,MT,3.0
1600000US0167584,25581949,350255,6399.01965329,0167584,57,St. Stephens,St. Stephens CDP,67584,02628605,01,Alabama,AL,3.0
1600000US0142304,30846566,174336,7668.74491671,0142304,57,Leroy,Leroy CDP,42304,02628596,01,Alabama,AL,3.0
1600000US3622832,22565458,8888702,7295.08251768,3622832,57,East Quogue,East Quogue CDP,22832,02389447,36,New York,NY,3.0
1600000US3048100,4476247,79678,1126.32677444,3048100,57,Martin City,Martin City CDP,48100,02408187,30,Montana,MT,3.0
1600000US3249425,11934485,0,2949.94587107,3249425,57,Mount Wilson,Mount Wilson CDP,49425,02583944,32,Nevada,NV,5.0
1600000US3577100,5693499,0,1406.3816995,3577100,57,Tesuque Pueblo,Tesuque Pueblo CDP,77100,02584224,35,New Mexico,NM,3.0
1600000US3568920,4523781,6426,1119.63384292,3568920,57,San Lorenzo,San Lorenzo CDP,68920,02584207,35,New Mexico,NM,3.0
1600000US4072400,16647187,60162,4134.99618252,4072400,43,Tamaha,Tamaha town,72400,02413365,40,Oklahoma,OK,3.0
1600000US4025400,59485562,252594,14765.3428452,4025400,43,Fanshawe,Fanshawe town,25400,02412620,40,Oklahoma,OK,3.0
1600000US4529635,14959844,190687,3738.02803403,4529635,57,Golden Grove,Golden Grove CDP,29635,02402533,45,South Carolina,SC,3.0
1600000US3716480,5650244,39196,1426.14839013,3716480,57,Davis,Davis CDP,16480,02628620,37,North Carolina,NC,5.0
1600000US3515860,26554072,0,6554.78872058,3515860,57,Cliff,Cliff CDP,15860,02584078,35,New Mexico,NM,3.0
1600000US1668545,77929051,160426,19309.0756848,1668545,57,Robie Creek,Robie Creek CDP,68545,02585586,16,Idaho,ID,4.0
1600000US4154350,13523622,35781,3350.91372227,4154350,57,O'Brien,O'Brien CDP,54350,02611772,41,Oregon,OR,4.0
1600000US0576730,11257478,262928,2838.56131989,0576730,57,Woodson,Woodson CDP,76730,02403042,05,Arkansas,AR,3.0
1600000US3665035,10929014,3570687,2828.62106693,3665035,47,Sands Point,Sands Point village,65035,02391115,36,New York,NY,4.0
1600000US2753386,18883940,641602,4814.60088672,2753386,57,Redby,Redby CDP,53386,02393203,27,Minnesota,MN,3.0
1600000US3249310,75931477,0,18748.5180027,3249310,57,Mount Charleston,Mount Charleston CDP,49310,02408875,32,Nevada,NV,3.0
1600000US0818530,3940718,0,980.658961905,0818530,25,Cripple Creek,Cripple Creek city,18530,02410265,08,Colorado,CO,3.0
1600000US0611768,7748981,0,1925.66921887,0611768,57,Caspar,Caspar CDP,11768,02628717,06,California,CA,3.0
1600000US4178300,3122984,0,772.209448325,4178300,57,Wamic,Wamic CDP,78300,02409529,41,Oregon,OR,4.0
1600000US3616419,1620972,0,402.21746029,3616419,47,Clinton,Clinton village,16419,02391614,36,New York,NY,3.0
1600000US3230220,89382199,0,22084.2394394,3230220,57,Grass Valley,Grass Valley CDP,30220,02583931,32,Nevada,NV,3.0
1600000US3646976,21286834,150244,5298.18902868,3646976,57,Middle Island,Middle Island CDP,46976,02389478,36,New York,NY,4.0
1600000US4605780,12270386,0,3033.08157082,4605780,57,Blackhawk,Blackhawk CDP,05780,02393338,46,South Dakota,SD,3.0
1600000US4865780,3118381,0,770.708480431,4865780,57,Santo,Santo CDP,65780,02805830,48,Texas,TX,3.0
1600000US3755460,9268454,0,2286.56219915,3755460,43,Red Cross,Red Cross town,55460,02407184,37,North Carolina,NC,3.0
1600000US4516000,354253811,7429318,89585.3467804,4516000,25,Columbia,Columbia city,16000,02404107,45,South Carolina,SC,3.0
1600000US1361376,7097723,57739,1769.9005577,1361376,57,Piney Grove,Piney Grove CDP,61376,02812685,13,Georgia,GA,3.0
1600000US1321017,644225830,6277089,160680.082997,1321017,UG,Cusseta-Chattahoochee County,Cusseta-Chattahoochee County unified government,21017,02405079,13,Georgia,GA,3.0
1600000US0623826,12017049,0,2971.58575806,0623826,57,Felton,Felton CDP,23826,02408208,06,California,CA,3.0
1600000US3746060,34517744,1192146,8824.98116346,3746060,43,Navassa,Navassa town,46060,02406968,37,North Carolina,NC,4.0
1600000US1347336,6886493,0,1700.8297472,1347336,25,Lookout Mountain,Lookout Mountain city,47336,02404955,13,Georgia,GA,4.0
1600000US0670154,9489702,74911,2371.39119447,0670154,57,Santa Venetia,Santa Venetia CDP,70154,02409283,06,California,CA,3.0
1600000US0174352,52456888,420769,12900.4629243,0174352,25,Sylacauga,Sylacauga city,74352,02405558,01,Alabama,AL,3.0
1600000US3723520,21445406,0,5299.05515083,3723520,57,Five Points,Five Points CDP,23520,02402486,37,North Carolina,NC,4.0
1600000US4974260,3662752,622,906.610469752,4974260,57,Sundance,Sundance CDP,74260,02813360,49,Utah,UT,4.0
1600000US0462910,22213737,13107,5506.15919075,0462910,57,San Carlos,San Carlos CDP,62910,02409250,04,Arizona,AZ,3.0
1600000US3766040,19693301,5903518,6310.82233089,3766040,43,Surf City,Surf City town,66040,02406694,37,North Carolina,NC,4.0
1600000US3622810,11520884,336251,2926.91097295,3622810,57,Eastport,Eastport CDP,22810,02389455,36,New York,NY,4.0
1600000US4147650,10768284,21264,2669.54907435,4147650,57,Merlin,Merlin CDP,47650,02611757,41,Oregon,OR,4.0
1600000US2814740,5553038,0,1377.54531017,2814740,43,Coffeeville,Coffeeville town,14740,02406290,28,Mississippi,MS,3.0
1600000US0657834,6860201,32811,1706.8015062,0657834,25,Plymouth,Plymouth city,57834,02411446,06,California,CA,5.0
1600000US0443990,68179019,0,16865.2419984,0443990,43,Mammoth,Mammoth town,43990,02412935,04,Arizona,AZ,3.0
1600000US0648648,35306568,282054,8793.58868377,0648648,25,Monrovia,Monrovia city,48648,02411138,06,California,CA,5.0
1600000US0132248,3921828,8275,966.706364761,0132248,57,Gulfcrest,Gulfcrest CDP,32248,02628592,01,Alabama,AL,4.0
1600000US4077250,3466451,112641,881.280467223,4077250,43,Vian,Vian town,77250,02413431,40,Oklahoma,OK,3.0
1600000US3612402,4189202,3053108,1787.12111614,3612402,57,Captree,Captree CDP,12402,02805097,36,New York,NY,3.0
1600000US4615700,12766574,0,3160.8304538,4615700,25,Deadwood,Deadwood city,15700,01267350,46,South Dakota,SD,3.0
1600000US5539250,21585426,32158,5348.20524148,5539250,57,Keshena,Keshena CDP,39250,02393070,55,Wisconsin,WI,3.0
1600000US3006925,39074148,0,9657.56417076,3006925,57,Birney,Birney CDP,06925,02407851,30,Montana,MT,3.0
1600000US2804540,2372444,19562,593.81800136,2804540,47,Beauregard,Beauregard village,04540,02407416,28,Mississippi,MS,3.0
1600000US0418448,4516990,522,1115.60391794,0418448,57,Deer Creek,Deer Creek CDP,18448,02582770,04,Arizona,AZ,3.0
1600000US3235275,37827336,281,9352.5889662,3235275,57,Indian Hills,Indian Hills CDP,35275,02408421,32,Nevada,NV,3.0
1600000US0614904,15439975,47252,3817.97513312,0614904,57,Columbia,Columbia CDP,14904,02407648,06,California,CA,4.0
1600000US0874980,5640479,0,1387.944546,0874980,57,Sugarloaf,Sugarloaf CDP,74980,02583301,08,Colorado,CO,3.0
1600000US0867040,3601597,0,895.610721932,0867040,57,St. Ann Highlands,St. Ann Highlands CDP,67040,02583290,08,Colorado,CO,4.0
1600000US3576760,14569014,0,3590.81925866,3576760,57,Tecolote,Tecolote CDP,76760,02584222,35,New Mexico,NM,3.0
1600000US1373784,96873262,1470055,24298.0420318,1373784,25,Stonecrest,Stonecrest city,73784,02786721,13,Georgia,GA,3.0
1600000US1358884,30707099,485014,7703.7671887,1358884,25,Palmetto,Palmetto city,58884,02404466,13,Georgia,GA,3.0
1600000US0504090,7885281,215767,2004.36731361,0504090,43,Bauxite,Bauxite town,04090,02405215,05,Arkansas,AR,3.0
1600000US0118304,40615427,2516364,10682.5871741,0118304,25,Creola,Creola city,18304,02404149,01,Alabama,AL,4.0
1600000US4923640,48943737,0,12096.1173633,4923640,57,Erda,Erda CDP,23640,02408086,49,Utah,UT,3.0
1600000US2225615,1596207,0,391.437336553,2225615,47,Fisher,Fisher village,25615,02407453,22,Louisiana,LA,3.0
1600000US0886117,15620842,159993,3899.3111899,0886117,57,Woodmoor,Woodmoor CDP,86117,02409624,08,Colorado,CO,4.0
1600000US3651286,9862224,574404,2366.9136807,3651286,47,Nissequogue,Nissequogue village,51286,02391019,36,New York,NY,4.0
1600000US3710120,5245072,0,1289.68979853,3710120,43,Candor,Candor town,10120,02405374,37,North Carolina,NC,4.0
1600000US3724570,18276092,154971,4535.4636165,3724570,47,Foxfire,Foxfire village,24570,02407459,37,North Carolina,NC,4.0
1600000US5343885,7297007,0,1801.45283523,5343885,57,Maryhill,Maryhill CDP,43885,02408188,53,Washington,WA,3.0
1600000US3055450,3444836,36675,848.344313533,3055450,57,Olney,Olney CDP,55450,02583831,30,Montana,MT,3.0
1600000US0618940,49613062,0,12259.9341094,0618940,57,Descanso,Descanso CDP,18940,02582992,06,California,CA,4.0
1600000US0461448,12395491,0,3070.00471342,0461448,57,Round Valley,Round Valley CDP,61448,02582855,04,Arizona,AZ,5.0
1600000US0629350,39182259,10741,9686.33961243,0629350,57,Georgetown,Georgetown CDP,29350,02408289,06,California,CA,4.0
1600000US0983990,11996673,0,2967.21116352,0983990,57,West Simsbury,West Simsbury CDP,83990,02377881,09,Connecticut,CT,3.0
1600000US0649852,9754373,9660,2409.93354171,0649852,25,Mount Shasta,Mount Shasta city,49852,02411181,06,California,CA,4.0
1600000US1237300,11955452,185685,3002.23634556,1237300,43,La Crosse,La Crosse town,37300,02405962,12,Florida,FL,3.0
1600000US4174650,18818484,0,4649.26280082,4174650,57,Tri-City,Tri-City CDP,74650,02409349,41,Oregon,OR,3.0
1600000US4848852,1580938,0,388.95789285,4848852,25,Mobeetie,Mobeetie city,48852,02411128,48,Texas,TX,3.0
1600000US0105212,4022920,939300,996.450079568,0105212,57,Belle Fontaine,Belle Fontaine CDP,05212,02632282,01,Alabama,AL,3.0
1600000US1305036,16397527,95405,4050.80279737,1305036,25,Ball Ground,Ball Ground city,05036,02403151,13,Georgia,GA,4.0
1600000US1314108,9497360,41642,2367.43944357,1314108,25,Cave Spring,Cave Spring city,14108,02404009,13,Georgia,GA,4.0
1600000US4522795,10886535,301622,2762.3826422,4522795,43,Edgefield,Edgefield town,22795,02406423,45,South Carolina,SC,3.0
1600000US2807100,11593135,63837,2892.28932126,2807100,47,Blue Springs,Blue Springs village,07100,02407421,28,Mississippi,MS,3.0
1600000US0547660,7231863,4900,1790.83588235,0547660,57,Mount Holly,Mount Holly CDP,47660,02805664,05,Arkansas,AR,3.0
1600000US3611638,10952141,15591,2716.28336498,3611638,57,Cairo,Cairo CDP,11638,02389263,36,New York,NY,3.0
1600000US3668968,8251054,848645,2249.4720586,3668968,57,South Fallsburg,South Fallsburg CDP,68968,02390314,36,New York,NY,3.0
1600000US3075175,3454789,0,849.619380246,3075175,57,Turah,Turah CDP,75175,02583860,30,Montana,MT,3.0
